clctCode,clctTime,Rainfall(mm),Waterdepth(meters),Weather,Wind Speed
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T05:00:06.000Z,1,270,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T04:55:06.000Z,1.8,240,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T04:50:06.000Z,1.6,280,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T04:45:06.000Z,0.4,240,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T04:40:06.000Z,0.6,240,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T04:35:06.000Z,0.4,270,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T04:30:06.000Z,0.6,270,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T04:25:06.000Z,0.6,250,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T04:20:06.000Z,0.4,280,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T04:15:06.000Z,0.6,300,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T04:10:06.000Z,1.2,270,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T04:05:06.000Z,0.8,270,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T04:00:06.000Z,0.6,240,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T03:55:06.000Z,0.2,280,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T03:50:06.000Z,0.2,270,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T03:45:06.000Z,0.4,260,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T03:40:06.000Z,0.4,280,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T03:35:06.000Z,0.4,260,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T03:30:06.000Z,0.6,270,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T03:25:06.000Z,0.4,280,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T03:20:06.000Z,0.4,290,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T03:15:06.000Z,0.4,280,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T03:10:06.000Z,0.2,280,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T03:05:06.000Z,0.2,280,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T03:00:06.000Z,0.4,260,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T02:55:06.000Z,0.6,320,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T02:50:06.000Z,2,280,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T02:45:06.000Z,0.8,280,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T02:40:06.000Z,0.4,270,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T02:35:06.000Z,0.4,270,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T02:30:06.000Z,1,300,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T02:25:06.000Z,0.6,260,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T02:20:06.000Z,0.4,280,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T02:15:06.000Z,2.2,290,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T02:10:06.000Z,3,280,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T02:05:06.000Z,2.2,270,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T02:00:06.000Z,3,260,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T01:55:06.000Z,2.4,250,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T01:50:06.000Z,1.4,260,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T01:45:06.000Z,4.2,260,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T01:40:06.000Z,1.6,240,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T01:35:06.000Z,0.8,250,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T01:30:06.000Z,0.2,230,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T01:25:06.000Z,1,260,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T01:20:06.000Z,1,260,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T01:15:06.000Z,2.8,250,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T01:10:06.000Z,2.2,270,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T01:05:06.000Z,3.2,260,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T01:00:06.000Z,3.4,220,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T00:55:06.000Z,3.8,230,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T00:50:06.000Z,3.6,230,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T00:45:06.000Z,2.2,240,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T00:40:06.000Z,2.6,240,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T00:35:06.000Z,2.2,210,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T00:30:06.000Z,1.4,220,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T00:25:06.000Z,1.4,190,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T00:20:06.000Z,2,180,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T00:15:06.000Z,1.6,190,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T00:10:06.000Z,1.6,190,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T00:05:06.000Z,3.8,170,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T00:00:06.000Z,3.6,140,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T23:55:06.000Z,5,110,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T23:50:06.000Z,3.2,90,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T23:45:06.000Z,0.8,70,2,0.9
